pressure_series__bar,reference_pressure_round__bar,filename,time__s,pressure__bar,mass__g,mass_flow_rate__g_per_s,basket_pressure__bar
6.0000,6.0000,6-1.txt,83.5220,6.0613,123.4139,1.9776,5.6383
6.0000,6.0000,6-1.txt,83.6150,6.0470,123.5845,1.9838,5.6234
6.0000,6.0000,6-1.txt,83.7080,6.0537,123.7681,1.9872,5.6298
6.0000,6.0000,6-1.txt,83.8010,6.0440,123.9478,1.9858,5.6202
6.0000,6.0000,6-1.txt,83.8950,6.0553,124.1348,1.9859,5.6314
6.0000,6.0000,6-1.txt,83.9890,6.0492,124.3097,1.9900,5.6250
6.0000,6.0000,6-1.txt,84.0820,6.0342,124.4947,1.9925,5.6097
6.0000,6.0000,6-1.txt,84.1750,6.0328,124.6691,1.9932,5.6082
6.0000,6.0000,6-1.txt,84.2690,6.0297,124.8551,1.9798,5.6066
6.0000,6.0000,6-1.txt,84.3620,6.0133,125.0425,1.9603,5.5921
6.0000,6.0000,6-1.txt,84.4550,6.0035,125.2367,1.9494,5.5835
6.0000,6.0000,6-1.txt,84.5490,6.0012,125.4155,1.9434,5.5819
6.0000,6.0000,6-1.txt,84.6430,6.0042,125.5971,1.9473,5.5844
6.0000,6.0000,6-1.txt,84.7360,5.9952,125.7927,1.9548,5.5747
6.0000,6.0000,6-1.txt,84.8290,5.9802,125.9489,1.9536,5.5598
6.0000,6.0000,6-1.txt,84.9220,5.9990,126.1156,1.9511,5.5788
6.0000,6.0000,6-1.txt,85.0160,5.9892,126.3261,1.9507,5.5691
6.0000,6.0000,6-1.txt,85.1100,6.0005,126.5087,1.9507,5.5803
6.0000,6.0000,6-1.txt,85.2030,5.9848,126.7269,1.9496,5.5647
6.0000,6.0000,6-1.txt,85.2960,6.0117,126.8855,1.9500,5.5917
6.0000,6.0000,6-1.txt,85.3890,5.9915,127.0849,1.9553,5.5709
6.0000,6.0000,6-1.txt,85.4840,5.9960,127.2719,1.9540,5.5755
6.0000,6.0000,6-1.txt,85.5770,5.9983,127.4458,1.9499,5.5782
6.0000,6.0000,6-1.txt,85.6700,6.0042,127.6255,1.9517,5.5840
6.0000,6.0000,6-1.txt,85.7630,6.0042,127.7832,1.9490,5.5843
6.0000,6.0000,6-1.txt,85.8570,6.0020,127.9672,1.9392,5.5830
6.0000,6.0000,6-1.txt,85.9500,6.0110,128.1364,1.9299,5.5930
6.0000,6.0000,6-1.txt,86.0440,6.0185,128.3195,1.9315,5.6003
6.0000,6.0000,6-1.txt,86.1370,6.0110,128.5276,1.9339,5.5926
6.0000,6.0000,6-1.txt,86.2310,6.0042,128.7121,1.9367,5.5855
6.0000,6.0000,6-1.txt,86.3240,6.0252,128.8952,1.9418,5.6060
6.0000,6.0000,6-1.txt,86.4170,6.0230,129.0610,1.9401,5.6039
6.0000,6.0000,6-1.txt,86.5110,6.0215,129.2340,1.9428,5.6022
6.0000,6.0000,6-1.txt,86.6050,6.0035,129.4190,1.9421,5.5842
6.0000,6.0000,6-1.txt,86.6980,6.0350,129.5930,1.9404,5.6159
6.0000,6.0000,6-1.txt,86.7910,6.0200,129.7862,1.9420,5.6007
6.0000,6.0000,6-1.txt,86.8840,6.0192,129.9813,1.9387,5.6003
6.0000,6.0000,6-1.txt,86.9790,6.0140,130.1398,1.9391,5.5950
6.0000,6.0000,6-1.txt,87.0720,6.0208,130.3201,1.9405,5.6016
6.0000,6.0000,6-1.txt,87.1650,6.0170,130.5089,1.9417,5.5978
6.0000,6.0000,6-1.txt,87.2580,6.0095,130.6757,1.9436,5.5901
6.0000,6.0000,6-1.txt,87.3510,6.0103,130.8338,1.9487,5.5903
6.0000,6.0000,6-1.txt,87.4460,6.0163,130.9967,1.9521,5.5959
6.0000,6.0000,6-1.txt,87.5390,6.0080,131.2029,1.9479,5.5881
6.0000,6.0000,6-1.txt,87.6320,6.0050,131.3859,1.9400,5.5860
6.0000,6.0000,6-1.txt,87.7250,6.0103,131.5705,1.9376,5.5914
6.0000,6.0000,6-1.txt,87.8190,6.0155,131.7401,1.9416,5.5963
6.0000,6.0000,6-1.txt,87.9120,6.0208,131.9371,1.9427,5.6014
6.0000,6.0000,6-1.txt,88.0060,6.0155,132.1467,1.9472,5.5957
6.0000,6.0000,6-1.txt,88.0990,6.0455,132.3346,1.9572,5.6247
6.0000,6.0000,6-1.txt,88.1930,6.0410,132.5157,1.9601,5.6199
6.0000,6.0000,6-1.txt,88.2860,6.0440,132.7036,1.9539,5.6235
6.0000,6.0000,6-1.txt,88.3790,6.0485,132.8790,1.9540,5.6280
6.0000,6.0000,6-1.txt,88.4730,6.0627,133.0650,1.9577,5.6419
6.0000,6.0000,6-1.txt,88.5670,6.0613,133.2448,1.9541,5.6407
6.0000,6.0000,6-1.txt,88.6600,6.0583,133.4110,1.9518,5.6380
6.0000,6.0000,6-1.txt,88.7530,6.0508,133.5956,1.9582,5.6298
6.0000,6.0000,6-1.txt,88.8460,6.0635,133.7916,1.9729,5.6410
6.0000,6.0000,6-1.txt,88.9410,6.0365,133.9690,1.9800,5.6133
6.0000,6.0000,6-1.txt,89.0340,6.0358,134.1602,1.9763,5.6129
6.0000,6.0000,6-1.txt,89.1270,6.0410,134.3140,1.9747,5.6183
6.0000,6.0000,6-1.txt,89.2200,6.0440,134.5125,1.9741,5.6214
6.0000,6.0000,6-1.txt,89.3140,6.0380,134.6874,1.9709,5.6157
6.0000,6.0000,6-1.txt,89.4080,6.0342,134.8594,1.9608,5.6130
6.0000,6.0000,6-1.txt,89.5010,6.0590,135.0690,1.9518,5.6387
6.0000,6.0000,6-1.txt,89.5940,6.0485,135.2742,1.9535,5.6281
6.0000,6.0000,6-1.txt,89.6870,6.0665,135.4529,1.9580,5.6456
6.0000,6.0000,6-1.txt,89.7810,6.0567,135.6288,1.9608,5.6355
6.0000,6.0000,6-1.txt,89.8740,6.0830,135.8057,1.9668,5.6612
6.0000,6.0000,6-1.txt,89.9680,6.0702,135.9878,1.9723,5.6478
6.0000,6.0000,6-1.txt,90.0610,6.0688,136.1565,1.9742,5.6461
6.0000,6.0000,6-1.txt,90.1550,6.0650,136.3319,1.9756,5.6422
6.0000,6.0000,6-1.txt,90.2480,6.0680,136.5198,1.9752,5.6453
6.0000,6.0000,6-1.txt,90.3410,6.0642,136.7346,1.9719,5.6419
6.0000,6.0000,6-1.txt,90.4350,6.0575,136.9287,1.9642,5.6359
6.0000,6.0000,6-1.txt,90.5290,6.0627,137.1066,1.9612,5.6415
6.0000,6.0000,6-1.txt,90.6220,6.0688,137.2887,1.9600,5.6476
6.0000,6.0000,6-1.txt,90.7150,6.0598,137.4559,1.9561,5.6390
6.0000,6.0000,6-1.txt,90.8080,6.0455,137.6352,1.9603,5.6243
6.0000,6.0000,6-1.txt,90.9030,6.0702,137.8053,1.9570,5.6494
6.0000,6.0000,6-1.txt,90.9960,6.0553,137.9821,1.9469,5.6355
6.0000,6.0000,6-1.txt,91.0890,6.0642,138.1820,1.9479,5.6444
6.0000,6.0000,6-1.txt,91.1820,6.0530,138.3752,1.9570,5.6322
6.0000,6.0000,6-1.txt,91.2760,6.0890,138.5636,1.9597,5.6679
6.0000,6.0000,6-1.txt,91.3700,6.0777,138.7731,1.9543,5.6572
6.0000,6.0000,6-1.txt,91.4630,6.0680,138.9596,1.9536,5.6475
6.0000,6.0000,6-1.txt,91.5560,6.0658,139.1283,1.9575,5.6449
6.0000,6.0000,6-1.txt,91.6500,6.0785,139.3205,1.9571,5.6577
6.0000,6.0000,6-1.txt,91.7430,6.0613,139.5084,1.9495,5.6412
6.0000,6.0000,6-1.txt,91.8360,6.0583,139.6718,1.9484,5.6383
6.0000,6.0000,6-1.txt,91.9300,6.0627,139.8304,1.9535,5.6423
6.0000,6.0000,6-1.txt,92.0240,6.0620,140.0029,1.9521,5.6417
6.0000,6.0000,6-1.txt,92.1170,6.0537,140.1778,1.9541,5.6332
6.0000,6.0000,6-1.txt,92.2100,6.0508,140.3518,1.9585,5.6298
6.0000,6.0000,6-1.txt,92.3030,6.0583,140.5454,1.9601,5.6371
6.0000,6.0000,6-1.txt,92.3970,6.0583,140.7146,1.9584,5.6373
6.0000,6.0000,6-1.txt,92.4910,6.0545,140.9054,1.9568,5.6337
6.0000,6.0000,6-1.txt,92.5840,6.0410,141.1067,1.9590,5.6200
6.0000,6.0000,6-1.txt,92.6770,6.0747,141.3105,1.9585,5.6538
6.0000,6.0000,6-1.txt,92.7700,6.0635,141.4734,1.9519,5.6432
6.0000,6.0000,6-1.txt,92.8650,6.0620,141.6397,1.9460,5.6423
6.0000,6.0000,6-1.txt,92.9580,6.0575,141.8213,1.9533,5.6371
6.0000,6.0000,6-1.txt,93.0510,6.0642,142.0044,1.9580,5.6433
6.0000,6.0000,6-1.txt,93.1440,6.0627,142.1808,1.9528,5.6424
6.0000,6.0000,6-1.txt,93.2380,6.0485,142.3649,1.9545,5.6279
6.0000,6.0000,6-1.txt,93.3310,6.0500,142.5835,1.9576,5.6291
6.0000,6.0000,6-1.txt,93.4250,6.0485,142.7642,1.9574,5.6276
6.0000,6.0000,6-1.txt,93.5180,6.0380,142.9353,1.9593,5.6169
6.0000,6.0000,6-1.txt,93.6120,6.0335,143.1270,1.9625,5.6121
6.0000,6.0000,6-1.txt,93.7050,6.0388,143.3092,1.9636,5.6172
6.0000,6.0000,6-1.txt,93.7980,6.0328,143.4826,1.9667,5.6109
6.0000,6.0000,6-1.txt,93.8920,6.0350,143.6441,1.9670,5.6131
6.0000,6.0000,6-1.txt,93.9860,6.0260,143.8541,1.9609,5.6048
6.0000,6.0000,6-1.txt,94.0790,6.0545,144.0521,1.9540,5.6340
6.0000,6.0000,6-1.txt,94.1720,6.0402,144.2309,1.9546,5.6197
6.0000,6.0000,6-1.txt,94.2650,6.0470,144.4077,1.9623,5.6256
6.0000,6.0000,6-1.txt,94.3600,6.0373,144.5947,1.9644,5.6157
6.0000,6.0000,6-1.txt,94.4530,6.0522,144.8085,1.9667,5.6304
6.0000,6.0000,6-1.txt,94.5460,6.0477,144.9805,1.9683,5.6258
6.0000,6.0000,6-1.txt,94.6390,6.0373,145.1569,1.9651,5.6156
6.0000,6.0000,6-1.txt,94.7330,6.0395,145.3434,1.9549,5.6189
6.0000,6.0000,6-1.txt,94.8270,6.0500,145.4986,1.9526,5.6296
6.0000,6.0000,6-1.txt,94.9200,6.0358,145.6716,1.9653,5.6141
6.0000,6.0000,6-1.txt,95.0130,6.0342,145.8552,1.9699,5.6121
6.0000,6.0000,6-1.txt,95.1070,6.0365,146.0407,1.9663,5.6147
6.0000,6.0000,6-1.txt,95.2000,6.0380,146.2314,1.9640,5.6165
6.0000,6.0000,6-1.txt,95.2930,6.0275,146.4193,1.9674,5.6056
6.0000,6.0000,6-1.txt,95.3870,6.0230,146.5914,1.9675,5.6011
6.0000,6.0000,6-1.txt,95.4810,6.0425,146.7778,1.9593,5.6215
6.0000,6.0000,6-1.txt,95.5740,6.0320,146.9585,1.9532,5.6116
6.0000,6.0000,6-1.txt,95.6670,6.0380,147.1484,1.9516,5.6178
6.0000,6.0000,6-1.txt,95.7600,6.0223,147.3286,1.9531,5.6018
6.0000,6.0000,6-1.txt,95.8550,6.0477,147.5088,1.9476,5.6279
6.0000,6.0000,6-1.txt,95.9480,6.0402,147.7101,1.9413,5.6211
6.0000,6.0000,6-1.txt,96.0410,6.0380,147.8774,1.9441,5.6185
6.0000,6.0000,6-1.txt,96.1340,6.0410,148.0499,1.9440,5.6215
6.0000,6.0000,6-1.txt,96.2270,6.0477,148.2200,1.9483,5.6278
6.0000,6.0000,6-1.txt,96.3220,6.0440,148.4391,1.9582,5.6231
6.0000,6.0000,6-1.txt,96.4150,6.0388,148.6477,1.9634,5.6173
6.0000,6.0000,6-1.txt,96.5080,6.0335,148.8265,1.9631,5.6121
6.0000,6.0000,6-1.txt,96.6010,6.0530,148.9985,1.9627,5.6316
6.0000,6.0000,6-1.txt,96.6950,6.0380,149.1710,1.9661,5.6162
6.0000,6.0000,6-1.txt,96.7890,6.0275,149.3551,1.9664,5.6057
6.0000,6.0000,6-1.txt,96.8820,6.0380,149.5406,1.9671,5.6161
6.0000,6.0000,6-1.txt,96.9750,6.0380,149.7136,1.9718,5.6156
6.0000,6.0000,6-1.txt,97.0690,6.0275,149.8842,1.9779,5.6045
6.0000,6.0000,6-1.txt,97.1620,6.0140,150.0615,1.9823,5.5905
6.0000,6.0000,6-1.txt,97.2550,6.0305,150.2528,1.9852,5.6067
6.0000,6.0000,6-1.txt,97.3490,6.0223,150.4287,1.9860,5.5984
6.0000,6.0000,6-1.txt,97.4430,6.0140,150.6065,1.9828,5.5905
6.0000,6.0000,6-1.txt,97.5360,6.0117,150.7949,1.9767,5.5889
6.0000,6.0000,6-1.txt,97.6290,6.0185,150.9669,1.9778,5.5955
6.0000,6.0000,6-1.txt,97.7220,6.0185,151.1577,1.9785,5.5954
6.0000,6.0000,6-1.txt,97.8170,6.0148,151.3547,1.9673,5.5929
6.0000,6.0000,6-1.txt,97.9100,6.0095,151.5484,1.9654,5.5878
6.0000,6.0000,6-1.txt,98.0030,6.0230,151.7199,1.9741,5.6004
6.0000,6.0000,6-1.txt,98.0960,6.0148,151.9208,1.9758,5.5920
6.0000,6.0000,6-1.txt,98.1900,6.0140,152.1202,1.9709,5.5917
6.0000,6.0000,6-1.txt,98.2840,6.0208,152.2841,1.9691,5.5987
6.0000,6.0000,6-1.txt,98.3770,6.0275,152.4807,1.9718,5.6051
6.0000,6.0000,6-1.txt,98.4700,6.0305,152.6763,1.9760,5.6077
6.0000,6.0000,6-1.txt,98.5630,6.0260,152.8863,1.9790,5.6029
6.0000,6.0000,6-1.txt,98.6570,6.0537,153.0737,1.9774,5.6308
6.0000,6.0000,6-1.txt,98.7500,6.0455,153.2616,1.9758,5.6227
6.0000,6.0000,6-1.txt,98.8440,6.0530,153.4586,1.9741,5.6304
6.0000,6.0000,6-1.txt,98.9370,6.0455,153.6143,1.9725,5.6231
6.0000,6.0000,6-1.txt,99.0310,6.0613,153.7647,1.9708,5.6390
6.0000,6.0000,6-1.txt,99.1240,6.0605,153.9646,1.9692,5.6384
6.0000,6.0000,6-1.txt,99.2170,6.0537,154.1525,1.9676,5.6318
6.0000,6.0000,6-1.txt,99.3110,6.0477,154.3251,1.9659,5.6260
6.0000,6.0000,6-1.txt,99.4050,6.0583,154.5327,1.9643,5.6367
6.0000,6.0000,6-1.txt,99.4980,6.0320,154.7287,1.9627,5.6106
6.0000,6.0000,6-1.txt,99.5910,6.0290,154.8849,1.9610,5.6078
6.0000,6.0000,6-1.txt,99.6840,6.0170,155.0531,1.9594,5.5959
6.0000,6.0000,6-1.txt,99.7790,6.0192,155.2468,1.9577,5.5984
6.0000,6.0000,6-1.txt,99.8720,6.0185,155.4313,1.9561,5.5978
6.0000,6.0000,6-1.txt,99.9650,6.0080,155.6130,1.9545,5.5875
6.0000,6.0000,6-2.txt,0.0000,5.6233,-0.0351,0.0814,5.3370
6.0000,6.0000,6-2.txt,0.0940,5.5558,0.0062,0.0761,5.2697
6.0000,6.0000,6-2.txt,0.1870,5.6863,0.0019,0.0708,5.4004
6.0000,6.0000,6-2.txt,0.2800,5.5790,0.0038,0.0655,5.2934
6.0000,6.0000,6-2.txt,0.3730,5.5790,-0.0197,0.0602,5.2936
6.0000,6.0000,6-2.txt,0.4670,5.6517,-0.0154,0.0549,5.3665
6.0000,6.0000,6-2.txt,0.5610,5.6030,-0.0187,0.0496,5.3180
6.0000,6.0000,6-2.txt,0.6540,5.5948,-0.0019,0.0443,5.3099
6.0000,6.0000,6-2.txt,0.7470,5.6030,0.0106,0.0390,5.3184
6.0000,6.0000,6-2.txt,0.8410,5.6142,0.0087,0.0337,5.3298
6.0000,6.0000,6-2.txt,0.9340,5.6315,0.0298,0.0284,5.3473
6.0000,6.0000,6-2.txt,1.0270,5.6495,0.0072,0.0231,5.3655
6.0000,6.0000,6-2.txt,1.1210,5.6308,-0.0087,0.0178,5.3469
6.0000,6.0000,6-2.txt,1.2140,5.6817,0.0010,0.0125,5.3981
6.0000,6.0000,6-2.txt,1.3080,5.7155,-0.0144,0.0072,5.4321
6.0000,6.0000,6-2.txt,1.4010,5.7117,0.0029,0.0018,5.4285
6.0000,6.0000,6-2.txt,1.4940,5.7912,-0.0125,-0.0109,5.5085
6.0000,6.0000,6-2.txt,1.5880,5.8385,0.0082,-0.0144,5.5559
6.0000,6.0000,6-2.txt,1.6820,5.8647,-0.0038,-0.0123,5.5820
6.0000,6.0000,6-2.txt,1.7750,5.9292,-0.0125,-0.0105,5.6465
6.0000,6.0000,6-2.txt,1.8680,6.0035,-0.0101,-0.0090,5.7207
6.0000,6.0000,6-2.txt,1.9610,6.0463,-0.0125,-0.0078,5.7634
6.0000,6.0000,6-2.txt,2.0550,6.0972,-0.0111,-0.0112,5.8145
6.0000,6.0000,6-2.txt,2.1490,6.1550,-0.0264,-0.0209,5.8726
6.0000,6.0000,6-2.txt,2.2420,6.1692,-0.0221,-0.0258,5.8870
6.0000,6.0000,6-2.txt,2.3350,6.1708,-0.0255,-0.0319,5.8887
6.0000,6.0000,6-2.txt,2.4280,6.1805,-0.0428,-0.0321,5.8985
6.0000,6.0000,6-2.txt,2.5230,6.1767,-0.0375,-0.0206,5.8943
6.0000,6.0000,6-2.txt,2.6160,6.1827,-0.0457,-0.0159,5.9002
6.0000,6.0000,6-2.txt,2.7090,6.1835,-0.0495,-0.0174,5.9010
6.0000,6.0000,6-2.txt,2.8020,6.1677,-0.0524,-0.0193,5.8853
6.0000,6.0000,6-2.txt,2.8950,6.1925,-0.0476,-0.0185,5.9100
6.0000,6.0000,6-2.txt,2.9890,6.1858,-0.0442,-0.0172,5.9032
6.0000,6.0000,6-2.txt,3.0830,6.1812,-0.0312,-0.0134,5.8986
6.0000,6.0000,6-2.txt,3.1760,6.1835,-0.0341,-0.0103,5.9007
6.0000,6.0000,6-2.txt,3.2690,6.2023,-0.0428,-0.0136,5.9196
6.0000,6.0000,6-2.txt,3.3630,6.1865,-0.0447,-0.0152,5.9039
6.0000,6.0000,6-2.txt,3.4560,6.1820,-0.0351,-0.0159,5.8994
6.0000,6.0000,6-2.txt,3.5500,6.1790,-0.0509,-0.0133,5.8963
6.0000,6.0000,6-2.txt,3.6430,6.1783,-0.0620,-0.0110,5.8955
6.0000,6.0000,6-2.txt,3.7360,6.1723,-0.0682,-0.0142,5.8896
6.0000,6.0000,6-2.txt,3.8300,6.1692,-0.0779,-0.0167,5.8867
6.0000,6.0000,6-2.txt,3.9230,6.1633,-0.0711,-0.0152,5.8806
6.0000,6.0000,6-2.txt,4.0170,6.1760,-0.0495,-0.0108,5.8932
6.0000,6.0000,6-2.txt,4.1100,6.1625,-0.0495,-0.0052,5.8795
6.0000,6.0000,6-2.txt,4.2040,6.1513,-0.0639,-0.0056,5.8683
6.0000,6.0000,6-2.txt,4.2970,6.1738,-0.0586,-0.0086,5.8909
6.0000,6.0000,6-2.txt,4.3900,6.1610,-0.0572,-0.0068,5.8781
6.0000,6.0000,6-2.txt,4.4830,6.1610,-0.0466,-0.0092,5.8782
6.0000,6.0000,6-2.txt,4.5770,6.1633,-0.0264,-0.0166,5.8807
6.0000,6.0000,6-2.txt,4.6710,6.1753,-0.0490,-0.0155,5.8927
6.0000,6.0000,6-2.txt,4.7640,6.1753,-0.0519,-0.0094,5.8924
6.0000,6.0000,6-2.txt,4.8570,6.1670,-0.0586,-0.0088,5.8842
6.0000,6.0000,6-2.txt,4.9500,6.1580,-0.0567,-0.0089,5.8752
6.0000,6.0000,6-2.txt,5.0450,6.1760,-0.0577,-0.0065,5.8931
6.0000,6.0000,6-2.txt,5.1380,6.1595,-0.0543,-0.0025,5.8764
6.0000,6.0000,6-2.txt,5.2310,6.1528,-0.0750,0.0038,5.8695
6.0000,6.0000,6-2.txt,5.3240,6.1528,-0.0894,0.0080,5.8693
6.0000,6.0000,6-2.txt,5.4170,6.1617,-0.0788,0.0055,5.8784
6.0000,6.0000,6-2.txt,5.5120,6.1445,-0.0668,-0.0007,5.8614
6.0000,6.0000,6-2.txt,5.6050,6.1400,-0.0581,-0.0003,5.8569
6.0000,6.0000,6-2.txt,5.6980,6.1558,-0.0759,0.0072,5.8723
6.0000,6.0000,6-2.txt,5.7910,6.1483,-0.0735,0.0105,5.8647
6.0000,6.0000,6-2.txt,5.8850,6.1437,-0.0572,0.0066,5.8603
6.0000,6.0000,6-2.txt,5.9790,6.1415,-0.0711,-0.0001,5.8583
6.0000,6.0000,6-2.txt,6.0720,6.1550,-0.0903,0.0030,5.8717
6.0000,6.0000,6-2.txt,6.1650,6.1565,-0.0759,0.0101,5.8730
6.0000,6.0000,6-2.txt,6.2580,6.1400,-0.0658,0.0082,5.8565
6.0000,6.0000,6-2.txt,6.3520,6.1437,-0.0649,0.0130,5.8601
6.0000,6.0000,6-2.txt,6.4450,6.1617,-0.0726,0.0219,5.8778
6.0000,6.0000,6-2.txt,6.5390,6.1475,-0.0774,0.0225,5.8635
6.0000,6.0000,6-2.txt,6.6320,6.1520,-0.0673,0.0260,5.8679
6.0000,6.0000,6-2.txt,6.7260,6.1392,-0.0567,0.0347,5.8548
6.0000,6.0000,6-2.txt,6.8190,6.1580,-0.0452,0.0358,5.8735
6.0000,6.0000,6-2.txt,6.9120,6.1355,-0.0433,0.0343,5.8511
6.0000,6.0000,6-2.txt,7.0060,6.1333,-0.0601,0.0360,5.8487
6.0000,6.0000,6-2.txt,7.1000,6.1377,-0.0553,0.0395,5.8531
6.0000,6.0000,6-2.txt,7.1930,6.1377,-0.0260,0.0393,5.8531
6.0000,6.0000,6-2.txt,7.2860,6.1355,-0.0293,0.0346,5.8510
6.0000,6.0000,6-2.txt,7.3790,6.1265,-0.0365,0.0397,5.8419
6.0000,6.0000,6-2.txt,7.4730,6.1445,-0.0375,0.0517,5.8594
6.0000,6.0000,6-2.txt,7.5670,6.1490,-0.0207,0.0549,5.8638
6.0000,6.0000,6-2.txt,7.6600,6.1310,-0.0216,0.0505,5.8459
6.0000,6.0000,6-2.txt,7.7530,6.1333,-0.0408,0.0489,5.8483
6.0000,6.0000,6-2.txt,7.8460,6.1423,0.0010,0.0519,5.8571
6.0000,6.0000,6-2.txt,7.9400,6.1452,0.0115,0.0562,5.8600
6.0000,6.0000,6-2.txt,8.0340,6.1415,0.0072,0.0650,5.8559
6.0000,6.0000,6-2.txt,8.1270,6.1288,0.0139,0.0703,5.8429
6.0000,6.0000,6-2.txt,8.2200,6.1542,0.0226,0.0682,5.8685
6.0000,6.0000,6-2.txt,8.3130,6.1355,0.0163,0.0655,5.8499
6.0000,6.0000,6-2.txt,8.4070,6.1333,0.0365,0.0666,5.8476
6.0000,6.0000,6-2.txt,8.5010,6.1258,0.0471,0.0714,5.8399
